SMILES,MLM
c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,55000000
CC1(C)CCN(Cc2ccc3c(c2)OCO3)C1,39000000
CC1(C)CCN1Cc1ccc2c(c1)OCO2,14000000
CC1(C)CCN(Cc2ccc3c(c2)OCO3)CC1,31000000
CC1(C)CCCN1Cc1ccc2c(c1)OCO2,13000000
c1cc2c(cc1CN1CCC13COC3)OCO2,26000000
c1cc2c(cc1CN1CCC1)OCO2,11000000
c1cc2c(cc1CN1CCCCC13COC3)OCO2,230000000
CN(C)CCCCc1ccc(C2(O)COC2)cc1,68000000
O=C1CCCCN1Cc1ccc2c(c1)OCO2,39000000
O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,88000000
c1cc2c(cc1CN1CCC3(COC3)C1)OCO2,27000000
CC1(C)CCCN(Cc2ccc3c(c2)OCO3)C1,89000000
CN(C)CCCCc1ccc(C2COC2)cc1,27000000
CN(C)CCCCc1ccc(C(C)(C)C)cc1,420000000
CN(C)CC(C)(C)CCc1ccc(C(C)(C)C)cc1,860000000
c1cc2c(cc1CN1CCC3(CC1)COC3)OCO2,22000000
CCc1ccc(CCCCN(C)C)cc1,520000000
O=C1CCN1Cc1ccc2c(c1)OCO2,190000000
c1cc2c(cc1CN1CC3(COC3)C1)OCO2,7000000
CN(C)CC1(CCc2ccc(C(C)(C)C)cc2)COC1,380000000
CN(C)CCCC1(c2ccc(C(C)(C)C)cc2)COC1,150000000
Cn1cc2c(NS(=O)(=O)c3ccc(Br)cc3)cccc2n1,6300
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCN2CCCN(C)CC2)cc1,3700
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCN2CCN(C)CC2)cc1,2300
O=S(=O)(Nc1c(CC2CCCCC2)ccc2ncccc12)c1ccc(Br)cc1,33000
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCOC[C@@H]2CN(C)CCO2)cc1,24000
Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(Br)cc1,3600
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCN2CCNCC2)cc1,1300
O=S(=O)(Nc1c(C2CCCC2)ccc2ncccc12)c1ccc(Br)cc1,50000
O=S(=O)(Nc1c(C2CCCCC2)ccc2ncccc12)c1ccc(Br)cc1,38000
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCO[C@@H]2C[C@H]3CC[C@@H](C2)N3C)cc1,1400
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(Br)cc1,50000
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCC2CCN(C)CC2)cc1,1200
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCCN2CCCN(C)CC2)cc1,4000
O=S(=O)(Nc1c(Cc2ccccc2)ccc2ncccc12)c1ccc(Br)cc1,23000
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCO[C@@H]2C[C@H]3CC[C@@H](C2)N3C)cc1,1500
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,2900
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCOC[C@@H]2CCCN2C)cc1,3700
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCN2CCCN(C)CC2)cc1,1800
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCO[C@H]2C[C@H]3CC[C@@H](C2)N3C)cc1,2300
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCC2CCN(C)CC2)cc1,2600
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,6200
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCN2CCN3CCC[C@@H]3C2)cc1,6200
O=S(=O)(Nc1c(N2CCCCCC2)ccc2ncccc12)c1ccc(Br)cc1,50000
O=S(=O)(Nc1c(N2CCCC2)ccc2ncccc12)c1ccc(Br)cc1,27000
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCC2CCNCC2)cc1,1500
CC(C)Cc1ccc2nn(C)cc2c1N(C(F)F)S(=O)(=O)c1ccc(CCCCC2CCN(C)CC2)cc1,2300
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCCN2CCN3CCC[C@@H]3C2)cc1,3700
CC(C)Cc1ccc2ncccc2c1NS(=O)(=O)c1ccc(CCCCN2CCN3CCC[C@@H]3C2)cc1,8900
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCOC[C@H]2COCCN2C)cc1,20000
CC(C)Cc1ccc2nn(C)cc2c1NS(=O)(=O)c1ccc(CCCOC[C@H]2CN(C)CCO2)cc1,22000
Cn1cc2c(NS(=O)(=O)c3ccc(Br)cc3)c(N3CCCC3)ccc2n1,33000
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)(C)CO)C2,0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccc(Cl)c1)C2,20
CCC1Cc2cc(OCCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,4
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(COC)C2,8.4
CCC1Cc2cc(OCCN3CCCC3=O)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,2.3
CCC1Cc2cc(OCCOCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,4.6
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccsc1)C2,10
CCC1Cc2cc(OC(C)C)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,0.63
CCC1Cc2cc(C#N)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,1.9
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1ccccc1)C2,5.5
CCC1Cc2cc(OCCN3CCOCC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,3.1
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)C)C2,0
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccs1)C2,10
CCCc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,16.7
CCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,5.3
CCc1cc2c(cc1OC)CC(CC)n1cc(C(=O)O)c(=O)cc1-2,22.2
CCOCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,0.97
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)COC)C2,6.2
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)O)C2,6.3
CCC1Cc2cc(OCCC3CCCCC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,67.9
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)(C)CO)C2,0
CCC1Cc2cc(OCC(C)C)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,2.5
CCC1Cc2cc(OCCCO)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,9.5
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)(C)CO)C2,8.6
CCC1Cc2cc(OC)c(C3CC3)cc2-c2cc(=O)c(C(=O)O)cn21,23.6
CCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,2.3
CCC1Cc2cc(OCC3CC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,1.6
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C1(C)CC1)C2,14
CCC1Cc2cc(OCC3CCOCC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,2
CCC1Cc2cc(OCc3ccccc3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,3.6
CCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC)C2,5.7
CCC1Cc2cc(OCCNC(C)=O)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,1.9
CCC1Cc2cc(OCCOC)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,0
CCC1Cc2cc(OCCNS(C)(=O)=O)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,3.4
CCC1Cc2cc(OCCN3CCCC3)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,6.5
CCC1Cc2cc(OCCO)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,3.5
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(F)(F)F)C2,0.92
CCC1Cc2cc(OCC(F)F)c(OC)cc2-c2cc(=O)c(C(=O)O)cn21,3.8
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2,5
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2,13
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@@H](C(C)C)C2,9.3
Cc1cccc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,4333.33
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC34CC(C3)C4)cc12,11833.33
CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Nc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,483.33
CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2000
CCNC(=O)c1cc2c(-c3cc(C4(O)COC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,533.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)C4CC4)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,1716.67
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,103.33
CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,1316.67
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,700
CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,550
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(Cl)cc3C)cn(C)c(=O)c2[nH]1,2000
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)F)cn(C)c(=O)c2[nH]1,900
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3CC3)cc12,3333.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3cc(C)cc(C)c3)cn(C)c(=O)c2[nH]1,1600
CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2833.33
CCN(C)C(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,288.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3C)cn(C)c(=O)c2[nH]1,1100
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3ccccc3C)cn(C)c(=O)c2[nH]1,750
CCNC(=O)c1cc2c(-c3cc(NC(C)=O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2333.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,900
CCNC(=O)c1cc2c(-c3ccccc3Cc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,38333.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-n3ccc4ccccc43)cn(C)c(=O)c2[nH]1,2166.67
CCNC(=O)c1cc2c(-c3cc(CO)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2333.33
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,8666.67
CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,550
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,3500
CCNC(=O)c1cc2c(-c3cc(C4(O)CCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,15666.67
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C(F)(F)F)cc12,46666.67
CCNC(=O)c1cc2c(-c3cc(NC(=O)OC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,6333.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Br)cn(C)c(=O)c2[nH]1,1883.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C#N)cn(C)c(=O)c2[nH]1,816.67
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3cccc4cc[nH]c34)cn(C)c(=O)c2[nH]1,516.67
CCNC(=O)c1cc2c(-c3cc(NC(C)=O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2000
CCNC(=O)c1cc2c(-c3cc(C4(O)CCOCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,1666.67
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,1200
CCNC(=O)c1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3[nH]c(C(=O)NCC)cc23)c1,316.67
CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,750
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-n3ccc4cccc(C)c43)cn(C)c(=O)c2[nH]1,1833.33
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,916.67
Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)c2cc(C(N)=O)[nH]c2c1=O,120
CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3ccc(F)cc3F)cn(C)c(=O)c2[nH]1,91.67
COC(=O)C1=C(CN2CCC(F)(F)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
COC(=O)C1=C(CN2CCC(O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,83
COC(=O)C1=C(CN2CCS(=O)(=O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,66
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(F)c(F)c1,83
CC(C)OC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(Cl)cc1,85
COC(=O)C1=C(CN2CCC(O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,81
COC(=O)C1=C(CN2CCOCC2(C)C)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
COC(=O)C1=C(CN2CCC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,14
COC(=O)C1=C(COC2CCOC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,79
CC1(c2ccc(F)cc2)N=C(c2nccs2)NC(CN2CCOCC2)=C1C#N,79
COC(=O)C1=C(CN(C)C2(C(=O)O)CC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,42
COC(=O)C1=C(Cn2ccnc2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,69
COC(=O)C1=C(CN2CCNC(=O)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,81
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,81
COC(=O)C1=C(CN2CCC(F)(F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,89
COC(=O)C1=C(CN2CCNCC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,39
CNC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,77
COC(=O)C1=C(CN2CCC(C(F)(F)F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
COC(=O)C1=C(CN2CCCCC2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
CC1(c2ccc(F)cc2)N=C(c2nccs2)NC(CN2CCOCC2)=C1c1ncco1,89
COC(=O)C1=C(CN2CC3CC2CO3)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,84
COC(=O)C1=C(CN2CCOCC2)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)c(F)c1,89
COC(=O)C1=C(CN2CCC[C@@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,60
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(S(C)(=O)=O)cc1,57
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,80
COC(=O)C1=C(CN2CC(OC)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,88
COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,84
COC(=O)C1=C(CN2CC(F)(F)C[C@H]2C(=O)OC)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,90
CC1(c2ccc(F)cc2)N=C(c2nccs2)NC(CN2CCOCC2)=C1C(N)=O,59
COC(=O)C1=C(CN2CCOCC2=O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,80
CC1(c2ccc(F)cc2)N=C(c2nccs2)NC(CN2CCOCC2)=C1C(=O)O,6
COC(=O)C1=C(CN2CCOC[C@@H]2C(=O)O)NC(c2nccs2)=N[C@@]1(C)c1ccc(F)cc1,61
COC(=O)C1=C(COC(C(=O)O)C(F)(F)F)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,24
COC(=O)C1=C(COCC(F)(F)F)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,81
COC(=O)C1=C(CN2CCCS2(=O)=O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,79
COC(=O)C1=C(CN2CCCC(F)(F)C2)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,89
COC(=O)C1=C(C)NC(c2nccs2)=NC1(C)c1ccc(C#N)cc1,75
CC1CN(c2cccnc2)C(=O)c2ccc(Cl)cc21,45
CCC1c2cc(Cl)ccc2C(=O)N1c1cccnc1,65.9
CC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@H]1C,43.5
CCS(=O)(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,27
N#Cc1ccc2c(c1)CN(c1cccnc1)C2=O,45.6
CS(=O)(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,20.2
CC[C@H]1c2cc(Cl)ccc2C(=O)N1c1cncc2c1CCC[C@H]2NC(C)=O,20.2
CCC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@H]1CC,44.9
CCC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@@H]1CC,20.2
CCC(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,20.2
CCC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@@H]1C,20.2
O=C1c2ccc(Cl)cc2CCN1c1cccnc1,20.2
O=C1c2ccc(Cl)cc2CN1c1cccnc1,76.5
O=C1c2cc(F)c(Cl)cc2CCN1c1cccnc1,30.9
CC1(C)c2cc(Cl)ccc2C(=O)N1c1cccnc1,25
CC(=O)N[C@@H]1CCCc2c1cncc2N1Cc2cc(Cl)ccc2C1=O,20.2
CC[C@@H]1c2cc(Cl)ccc2C(=O)N1c1cncc2c1CCC[C@H]2NC(C)=O,20.2
CCC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@H]1C,45.6
CC1c2cc(Cl)ccc2C(=O)N1c1cccnc1,66.5
CC(=O)N[C@@H]1CCCc2c1cncc2N1C(=O)c2ccc(Cl)cc2[C@@H]1C,20.2
Cc1n[nH]c(-c2ncc3c(N(C)C)ccnc3c2O)n1,14000
Cc1n[nH]c(-c2ncc3c(N4CCCCS4(=O)=O)ccnc3c2O)n1,600
COc1ccccc1-c1cccc2c(O)c(C(=O)N[C@H]3CC[C@H](OC)CC3)ncc12,1400
O=C(NCc1ccc(F)cc1)c1ncc2c(N3CCCCS3(=O)=O)cccc2c1O,2000
COc1ccccc1-c1nc(-c2nc(C)n[nH]2)c(OC)c2ncccc12,2000
Oc1c(-c2nc(C(O)c3ccccc3)n[nH]2)ncc2cccnc12,1900
Oc1c(-c2nc(CN3CCOCC3)n[nH]2)ncc2cccnc12,800
Cc1n[nH]c(-c2ncc3c(-c4ccccc4C(F)(F)F)ccnc3c2O)n1,1400
COc1ccccc1-c1nc(C(=O)N[C@H](C)c2ccc(F)cc2)c(O)c(=O)n1C,500
Cc1n[nH]c(-c2ncc3cccnc3c2O)n1,3300
CC(NC(=O)c1ncc2ccccc2c1O)c1ccc(F)cc1,3700
O=C1CCCN1Cc1n[nH]c(-c2ncc3cccnc3c2O)n1,500
O=C(NCc1ccc(Cl)cc1)c1ccc2cccnc2c1O,19000
O=C(NCc1ccc(Cl)cc1)c1ncc2ccccc2c1O,28000
COc1ccc(CNC(=O)c2nn(C)c3cccnc3c2=O)cc1,700
O=C(NCc1ccc(F)cc1)c1ncc2c(NC3CCOCC3)cccc2c1O,2200
O=C(NCc1ccc(Cl)cc1)c1ncc2cccnc2c1O,10000
COc1ccccc1-c1cccc2c(O)c(C(=O)NCC3CC3)ncc12,8000
C[C@@H](NC(=O)c1cn(C)c2cccnc2c1=O)c1ccc(Cl)cc1,700
COc1ccccc1-c1nc(-c2nnc(C)o2)c(O)c2ncccc12,500
Oc1c(-c2nnc(Cc3ccc(Cl)cc3)[nH]2)ncc2cccnc12,16000
CNc1ccnc2c(O)c(-c3nc(C)n[nH]3)ncc12,3100
COc1ccc(CNC(=O)c2ncc3cccnc3c2O)cc1,2600
Cc1n[nH]c(-c2ncc3c(NCc4ccc(Cl)cc4)ccnc3c2O)n1,3400
CNC(=O)c1nc(-c2ccccc2OC)c2cccnc2c1O,900
Cc1n[nH]c(-c2ncc3c(N4CCCC4=O)ccnc3c2O)n1,500
Cc1n[nH]c(-c2ncc3c(-c4ccccc4)ccnc3c2O)n1,9400
Cc1n[nH]c(-c2ncc3c(N4CCOCC4)ccnc3c2O)n1,3100
O=C(NCc1ccc(Cl)cc1)c1ncc2c(N3CCOCC3)cccc2c1O,24000
COc1ccccc1-c1ccnc2c(O)c(-c3nc(C)n[nH]3)ncc12,800
O=C(NCC1CC1)c1ncc2ccccc2c1O,13000
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)CC(C)(C)C,379000
COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,60000
COc1ccc(OC)c(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c1,1300000
CCCCCOc1cc(C)c(C)cc1S(=O)(=O)NC1CCCC1,416000
COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccnn2C)c1,5460000
COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)c2ccc(F)cc2)c1,1560000
CCCCCOc1cc(C)c(Cl)cc1S(=O)(=O)NCc1cccs1,693000
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1cnc(C(F)(F)F)nc1,152000
COc1ccc(OC)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2cnc(OC)nc2OC)c1,3148000
N#Cc1ccc(O)c(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccc(F)cc2)c1,1100000
COc1ccc(C(N)=O)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,1670000
CS(=O)(=O)c1ccccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2880000
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(C(F)(F)F)nc1)Cc1ccc(C(F)(F)F)nc1,95000
COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,2412000
COc1ccc(CN2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,3200000
COc1ccc(Cl)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,1352000
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)CC(C)(C)C,2580000
Cn1cccc(S(=O)(=O)N(Cc2ccc(F)cc2)Cc2ccc(F)cc2)c1=O,2450000
COc1ccc([S+](C)[O-])cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,929000
COc1ccc(C#N)cc1S(=O)(=O)N(Cc1ccc(F)cc1)C1CCOCC1,253000
COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccccc1OC(F)(F)F,222000
COc1ccc(N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,1400000
COc1ccc(C(=O)NC2COC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(F)cc1,395000
COCCOCN1CNc2cc(OC)c(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc2S1(=O)=O,1370000
COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C#N)ccc1OC,585000
CCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,3497000
O=S(=O)(c1ccccc1OC(F)(F)F)N(Cc1ccccc1)Cc1ccccc1,689000
COc1ncccc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2567000
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,2025000
COc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccccc2)c(OC)cc1C,1075000
COc1ccc(C(=O)N2CCOCC2)cc1S(=O)(=O)N(Cc1ccc(F)cc1)Cc1ccc(C(F)(F)F)nc1,534000
